article:ID;author:string[];author-aux:string;author-orcid:string[];booktitle:string;cdate:date;cdrom:string;cite:string[];cite-label:string[];crossref:string;editor:string[];editor-orcid:string[];ee:string[];ee-type:string[];i:string[];journal:string;key:string;mdate:date;month:string;note:string[];note-label:string;note-type:string[];number:string;pages:string;publisher:string;publnr:string;publtype:string;sub:string[];sup:string[];title:string;title-bibtex:string;tt:string[];url:string;volume:string;year:int
1444734;James E. Fowler|Nam Hoai Ly|Qian Du;;;;;;;;;;;https://doi.org/10.1109/JSTARS.2014.2315786;;;IEEE J. Sel. Top. Appl. Earth Obs. Remote. Sens.;journals/staeors/LyDF14;2020-03-31;;;;;6;2688-2696;;;;;;Collaborative Graph-Based Discriminant Analysis for Hyperspectral Imagery.;;;db/journals/staeors/staeors7.html#LyDF14;7;2014
1448763;Alberto Díaz Esteban|Laura Plaza|Pablo Gervás;;;;;;;;;;;http://journal.sepln.org/sepln/ojs/ojs/index.php/pln/article/view/2565/1104;oa;;Proces. del Leng. Natural;journals/pdln/PlazaEG08;2021-02-17;;;;;;;;;;;;Uso de Grafos de Conceptos para la Generación Automática de Resúmenes en Biomedicina.;;;db/journals/pdln/pdln41.html#PlazaEG08;41;2008
1451783;Misha Strittmatter|Ralf H. Reussner|Robert Heinrich;;0000-0003-0779-9444|0000-0003-3879-1859;;;;;;;;;https://doi.org/10.1109/TSE.2019.2903797;;;IEEE Trans. Software Eng.;journals/tse/HeinrichSR21;2021-04-29;;;;;4;775-800;;;;;;A Layered Reference Architecture for Metamodels to Tailor Quality Modeling and Analysis.;;;db/journals/tse/tse47.html#HeinrichSR21;47;2021
1451825;Audris Mockus|James D. Herbsleb;;;;;;;;;;;http://doi.ieeecomputersociety.org/10.1109/TSE.2003.1205177|https://doi.org/10.1109/TSE.2003.1205177|https://www.wikidata.org/entity/Q60305771;;;IEEE Trans. Software Eng.;journals/tse/HerbslebM03;2019-06-02;;;;;6;481-494;;;;;;An Empirical Study of Speed and Communication in Globally Distributed Software Development.;;;db/journals/tse/tse29.html#HerbslebM03;29;2003
1455993;Charles-Henri Bruneau|Philippe Angot|Pierre Fabrie;;;;;;;;;;;https://doi.org/10.1007/s002110050401;;;Numerische Mathematik;journals/nm/AngotBF99;2017-05-28;;;;;4;497-520;;;;;;A penalization method to take into account obstacles in incompressible viscous flows.;;;db/journals/nm/nm81.html#AngotBF99;81;1999
1460749;Chun-Min Chen|Su-Tsai Huang|Ying-Hsun Wu|Yung-Yu Su;;;;;;;;;;;https://doi.org/10.1055/s-0040-1708838|https://www.wikidata.org/entity/Q91961148;;;Appl. Clin. Inform.;journals/aci/SuHWC20;2021-06-01;;;;;02;286-294;;;;;;Factors Affecting Patients' Acceptance of and Satisfaction with Cloud-Based Telehealth for Chronic Disease Management: A Case Study in the Workplace.;;;db/journals/aci/aci11.html#SuHWC20;11;2020
1461128;Gordon S. Smith|Matthew G. Armistead|Michael J. Denney|Rebecca B. N. Conway;;;;;;;;;;;https://doi.org/10.1055/s-0040-1722220;;;Appl. Clin. Inform.;journals/aci/ConwayADS21;2021-05-18;;;;;01;82-89;;;;;;Validating the Matching of Patients in the Linkage of a Large Hospital System's EHR with State and National Death Databases.;;;db/journals/aci/aci12.html#ConwayADS21;12;2021
1465181;Cheng-Shiung Wu|Chin-Tsai Lin|Chuan Lee;;0000-0003-2994-450X;;;;;;;;;https://doi.org/10.1142/S0219622010003828;;;Int. J. Inf. Technol. Decis. Mak.;journals/ijitdm/LinLW10;2020-09-05;;;;;2;281-300;;;;;;Fuzzy Group Decision Making in Pursuit of a Competitive Marketing Strategy.;;;db/journals/ijitdm/ijitdm9.html#LinLW10;9;2010
1465198;Princely Ifinedo;;;;;;;;;;;https://doi.org/10.1142/S0219622011004543;;;Int. J. Inf. Technol. Decis. Mak.;journals/ijitdm/Ifinedo11;2020-03-13;;;;;4;731-766;;;;;;An Empirical Analysis of Factors Influencing Internet/E-Business Technologies Adoption by SMEs in Canada.;;;db/journals/ijitdm/ijitdm10.html#Ifinedo11;10;2011
1466742;Hanyu Li|Hu Yang;;0000-0001-6589-8534;;;;;;;;;https://doi.org/10.1137/070700917;;;SIAM J. Matrix Anal. Appl.;journals/siammax/YangL08;2020-05-26;;;;;2;898-924;;;;;;Weighted Polar Decomposition and WGL Partial Ordering of Rectangular Complex Matrices.;;;db/journals/siammax/siammax30.html#YangL08;30;2008
1467709;Helena Smigoc|Raphael Loewy|Thomas J. Laffey;;;;;;;;;;;https://doi.org/10.1137/070692807;;;SIAM J. Matrix Anal. Appl.;journals/siammax/LaffeyLS09;2020-05-26;;;;;2;629-649;;;;;;Nonnegative Matrices That Are Similar to Positive Matrices.;;;db/journals/siammax/siammax31.html#LaffeyLS09;31;2009
1469180;Alex P. Palamides|Andreas M. Maras;;;;;;;;;;;https://doi.org/10.1007/s11277-009-9793-1;;;Wirel. Pers. Commun.;journals/wpc/PalamidesM10;2020-08-20;;;;;2;163-171;;;;;;Blind Sequential Monte Carlo Joint Tracking of Channel State and Frequency Offset in OFDM Systems.;;;db/journals/wpc/wpc55.html#PalamidesM10;55;2010
1469857;Kiyohito Tokuda;;;;;;;;;;;https://doi.org/10.1023/A:1019924724603;;;Wirel. Pers. Commun.;journals/wpc/Tokuda02;2020-08-20;;;;;2;245-251;;;;;;Impact of Security/AAA on Intelligent Transport Systems.;;;db/journals/wpc/wpc22.html#Tokuda02;22;2002
1471171;Bhagwan Das|D. M. Akbar Hussain|Kamran Ali Memon|M. Sadiq Ali Khan|Mohammad Faiz Liew Abdullah|Muhammad Mujtaba Shaikh 0001;;0000-0002-0731-6353|0000-0003-0310-4051|0000-0003-1353-2586;;;;;;;;;https://doi.org/10.1007/s11277-020-07214-4;;;Wirel. Pers. Commun.;journals/wpc/DasKSAHM21;2021-07-25;;;;;2;1195-1215;;;;;;Phase Sensing Technology Based Optical Signal Regeneration for 40 Gb/s Optical System.;;;db/journals/wpc/wpc116.html#DasKSAHM21;116;2021
1471776;Shenghan Zhou|Silin Qian|Wen Cao|Wenbing Chang|Xiaoduo Qiao;;0000-0002-7048-0527;;;;;;;;;https://doi.org/10.1007/s11277-018-5254-z;;;Wirel. Pers. Commun.;journals/wpc/ZhouQQCC18;2020-08-20;;;;;2;2047-2062;;;;;;The UAV Landing Quality Evaluation Research Based on Combined Weight and VIKOR Algorithm.;;;db/journals/wpc/wpc102.html#ZhouQQCC18;102;2018
1472228;Majid Khan|Sajjad Shaukat Jamal;;;;;;;;;;;https://doi.org/10.1007/s11277-021-08597-8;;;Wirel. Pers. Commun.;journals/wpc/KhanJ21;2021-10-26;;;;;4;3017-3034;;;;;;Lightweight Chaos-Based Nonlinear Component of Block Ciphers.;;;db/journals/wpc/wpc120.html#KhanJ21;120;2021
1473201;Ramjee Prasad|Sarmistha De Dutta;;;;;;;;;;;https://doi.org/10.1007/s11277-020-07478-w;;;Wirel. Pers. Commun.;journals/wpc/DuttaP20;2020-08-20;;;;;3;1385-1395;;;;;;Digitalization of Global Cities and the Smart Grid.;;;db/journals/wpc/wpc113.html#DuttaP20;113;2020
1474182;Ashish Gupta|Raghvendra Kumar Chaudhary|Rishi Kant Sharan|Sameer Kumar Sharma;;0000-0001-6186-4089|0000-0003-4429-4111;;;;;;;;;https://doi.org/10.1007/s11277-015-2984-z;;;Wirel. Pers. Commun.;journals/wpc/SharanSGC16;2021-10-14;;;;;3;1213-1220;;;;;;An Edge Tapered Rectangular Patch Antenna with Parasitic Stubs and Slot for Wideband Applications.;;;db/journals/wpc/wpc86.html#SharanSGC16;86;2016
1475540;Jing Hu 0002|Lei Zhang 0050|Tiecheng Song|Xu Bao;;;;;;;;;;;https://doi.org/10.1007/s11277-015-3067-x;;;Wirel. Pers. Commun.;journals/wpc/ZhangSHB16;2020-08-20;;;;;4;1383-1400;;;;;;Analysis of Spectrum Access Strategy with Multiple Cross-Layer Considerations in Cognitive Radio Networks.;;;db/journals/wpc/wpc87.html#ZhangSHB16;87;2016
1477168;Anil K. Verma|Gaurav Sharma 0006|Suman Bala;;;;;;;;;;;https://doi.org/10.1007/s11277-017-4560-1;;;Wirel. Pers. Commun.;journals/wpc/SharmaBV17;2020-08-20;;;;;1;1185-1196;;;;;;PF-IBS: Pairing-Free Identity Based Digital Signature Algorithm for Wireless Sensor Networks.;;;db/journals/wpc/wpc97.html#SharmaBV17;97;2017
1481940;Ido Tal|Ron M. Roth;;;;;;;;;;;https://doi.org/10.1109/TIT.2010.2046242;;;IEEE Trans. Inf. Theory;journals/tit/TalR10;2020-03-10;;;;;6;2561-2567;;;;;;Bounds on the rate of 2-D bit-stuffing encoders.;;;db/journals/tit/tit56.html#TalR10;56;2010
1487759;João L. Ribeiro 0001|Mahdi Cheraghchi;;0000-0001-8957-0306|0000-0002-9870-0501;;;;;;;;;https://doi.org/10.1109/TIT.2020.2997329;;;IEEE Trans. Inf. Theory;journals/tit/CheraghchiR21;2021-06-04;;;;;6;3207-3232;;;;;;An Overview of Capacity Results for Synchronization Channels.;;;db/journals/tit/tit67.html#CheraghchiR21;67;2021
1495675;Alexander V. Trushkin;;;;;;;;;;;https://doi.org/10.1109/TIT.1982.1056507;;;IEEE Trans. Inf. Theory;journals/tit/Trushkin82a;2020-03-10;;;;;3;555-;;;;;;Comment on 'Design of absolutely optimal quantizers for a wide class of distortion measures' by Sharma, D.K..;;;db/journals/tit/tit28.html#Trushkin82a;28;1982
1500254;Wendy L. Bowcher;;;;;;;;;;;https://doi.org/10.1177/1461444817733962b;;;New Media Soc.;journals/nms/Bowcher18;2020-09-17;;;;;1;426-428;;;;;;Systemic functional linguistics in the digital age.;;;db/journals/nms/nms20.html#Bowcher18;20;2018
1503138;Jean-François Paiement|Samy Bengio|Yves Grandvalet;;0000-0002-5645-5149;;;;;;;;;https://doi.org/10.1080/09540090902733806;;;Connect. Sci.;journals/connection/PaiementGB09;2017-09-16;;;;;2&3;253-272;;;;;;Predictive models for music.;;;db/journals/connection/connection21.html#PaiementGB09;21;2009
1511506;Carlos Scheidegger|Leilani Battle;;;;;;;;;;;https://doi.org/10.1109/TVCG.2020.3028891|https://www.wikidata.org/entity/Q100498643;;;IEEE Trans. Vis. Comput. Graph.;journals/tvcg/BattleS21;2021-06-01;;;;;2;1128-1138;;;;;;A Structured Review of Data Management Technology for Interactive Visualization and Analysis.;;;db/journals/tvcg/tvcg27.html#BattleS21;27;2021
1511513;Elmar Eisemann|Hans-Peter Seidel|Lionel Baboud;;;;;;;;;;;http://doi.ieeecomputersociety.org/10.1109/TVCG.2011.281|https://doi.org/10.1109/TVCG.2011.281|https://www.wikidata.org/entity/Q44975791;;;IEEE Trans. Vis. Comput. Graph.;journals/tvcg/BaboudES12;2018-11-14;;;;;11;1811-1823;;;;;;Precomputed Safety Shapes for Efficient and Accurate Height-Field Rendering.;;;db/journals/tvcg/tvcg18.html#BaboudES12;18;2012
1513122;Sabu Sebastian|T. V. Ramakrishnan;;;;;;;;;;;https://doi.org/10.1142/S1793536911000714;;;Adv. Data Sci. Adapt. Anal.;journals/aada/SebastianR11;2020-05-19;;;;;3;339-350;;;;;;Multi-Fuzzy Extensions of Functions.;;;db/journals/aada/aada3.html#SebastianR11;3;2011
1514259;Ali Muhtaroglu|H. M. P. C. Jayaweera;;;;;;;;;;;https://doi.org/10.1016/j.mejo.2016.10.010;;;Microelectron. J.;journals/mj/JayaweeraM17;2020-02-22;;;;;;33-39;;;;;;Design optimization of a fully integrated charge-pump with LC tank oscillator for ultra-low voltage energy harvesting.;;;db/journals/mj/mj59.html#JayaweeraM17;59;2017
1515192;A. Kumar|Pankaj B. Agarwal;;0000-0003-4923-3537;;;;;;;;;https://doi.org/10.1016/j.mejo.2010.08.021;;;Microelectron. J.;journals/mj/AgarwalK11;2020-02-22;;;;;1;96-100;;;;;;Design and simulation of octal-to-binary encoder using capacitive single-electron transistors (C-SETs).;;;db/journals/mj/mj42.html#AgarwalK11;42;2011
1515690;Gaofeng Wang|Wen Ding;;0000-0001-8599-7249;;;;;;;;;https://doi.org/10.1016/j.mejo.2008.11.061|https://www.wikidata.org/entity/Q57600138;;;Microelectron. J.;journals/mj/DingW09;2020-02-22;;;;;6;905-911;;;;;;Analytical timing model for inductance-dominant interconnect based on traveling wave propagation.;;;db/journals/mj/mj40.html#DingW09;40;2009
1516949;Andrea De Marcellis|Giuseppe Ferri|Paolo Mantenuto;;0000-0002-8060-9558|0000-0003-2490-7486;;;;;;;;;https://doi.org/10.1016/j.mejo.2014.04.010;;;Microelectron. J.;journals/mj/MantenutoFM14;2020-02-22;;;;;6;589-596;;;;;;Uncalibrated automatic bridge-based CMOS integrated interfaces for wide-range resistive sensors portable applications.;;;db/journals/mj/mj45.html#MantenutoFM14;45;2014
1518411;Lian Pei|Yan-Chyuan Shiau|Yu-Chi Chen;;;;;;;;;;;https://doi.org/10.1007/s10015-015-0199-8;;;Artif. Life Robotics;journals/alr/ChenPS15;2020-11-26;;;;;1;86-91;;;;;;Application of coastal vegetation to green roofs of residential buildings in Taiwan.;;;db/journals/alr/alr20.html#ChenPS15;20;2015
1520615;Chengzhang Zhu|Jianping Yin|Longbing Cao|Qiang Liu 0004|Vipin Kumar;;0000-0002-5474-4764|0000-0003-0495-1981|0000-0003-1562-9429;;;;;;;;;http://doi.ieeecomputersociety.org/10.1109/TKDE.2018.2791525|https://doi.org/10.1109/TKDE.2018.2791525;;;IEEE Trans. Knowl. Data Eng.;journals/tkde/ZhuCLYK18;2022-01-03;;;;;7;1254-1267;;;;;;Heterogeneous Metric Learning of Categorical Data with Hierarchical Couplings.;;;db/journals/tkde/tkde30.html#ZhuCLYK18;30;2018
1523349;Sheng-Ke Yu;;;;;TKDE7/k0190.pdf;journals/tkde/ChenKC90;;;;;;;;IEEE Trans. Knowl. Data Eng.;journals/tkde/Yu95;2012-09-16;;;;;1;190-192;;;;;;"Comments on ""Knowledge Representation Using Fuzzy Petri Nets"".";;;db/journals/tkde/tkde7.html#Yu95;7;1995
1534333;Wieslaw Kubiak;;;;;;;;;;;https://doi.org/10.1023/A:1024847308982;;;J. Glob. Optim.;journals/jgo/Kubiak03;2020-09-11;;;;;2-3;333-347;;;;;;Cyclic Just-In-Time Sequences Are Optimal.;;;db/journals/jgo/jgo27.html#Kubiak03;27;2003
1534950;Ivo H. M. van Stokkum|Katharine M. Mullen|Mikas Vengris;;;;;;;;;;;https://doi.org/10.1007/s10898-006-9071-7;;;J. Glob. Optim.;journals/jgo/MullenVS07;2020-09-11;;;;;2;201-213;;;;;;Algorithms for separable nonlinear least squares with application to modelling time-resolved spectra.;;;db/journals/jgo/jgo38.html#MullenVS07;38;2007
1535655;Gerhard-Wilhelm Weber|Süreyya Özögür-Akyüz;;0000-0003-0849-7771;;;;;;;;;https://doi.org/10.1007/s10898-009-9488-x;;;J. Glob. Optim.;journals/jgo/Ozogur-AkyuzW10;2020-09-11;;;;;2;215-239;;;;;;On numerical optimization theory of infinite kernel learning.;;;db/journals/jgo/jgo48.html#Ozogur-AkyuzW10;48;2010
1538626;Chia-Hsing Yang|Chieh-Cheng Cheng|Jwu-Sheng Hu|Wei-Han Liu;;;;;;;;;;;https://doi.org/10.1109/TCE.2006.1706509;;;IEEE Trans. Consumer Electron.;journals/tce/HuCLY06;2020-07-09;;;;;3;1069-1077;;;;;;A robust adaptive speech enhancement system for vehicular applications.;;;db/journals/tce/tce52.html#HuCLY06;52;2006
1539007;Bingfeng Zhou|Bo Han;;;;;;;;;;;https://doi.org/10.1109/TCE.2008.4711253;;;IEEE Trans. Consumer Electron.;journals/tce/HanZ08;2020-07-09;;;;;4;1912-1919;;;;;;VBR rate control for perceptually consistent video quality.;;;db/journals/tce/tce54.html#HanZ08;54;2008
1545472;Deepak Gupta 0002|Jafar Ahmad Abed Alzubi|K. Shankar 0002|Omar A. Alzubi;;0000-0001-9986-1123|0000-0002-2803-3846|0000-0002-3019-7161;;;;;;;;;https://doi.org/10.1002/ett.4360;;;Trans. Emerg. Telecommun. Technol.;journals/ett/AlzubiASG21;2022-01-21;;;;;12;;;;;;;Blockchain and artificial intelligence enabled privacy-preserving medical data transmission in Internet of Things.;;;db/journals/ett/ett32.html#AlzubiASG21;32;2021
1550865;Bernhard Haeupler|D. Ellis Hershkowitz|David Wajc;;;;;;;;;;;http://arxiv.org/abs/2001.00072;oa;;CoRR;journals/corr/abs-2001-00072;2020-01-10;;;;;;;;;informal;;;Near-Optimal Schedules for Simultaneous Multicasts.;;;db/journals/corr/corr2001.html#abs-2001-00072;abs/2001.00072;2020
1552945;Anamitra Pal|Hashem Albhrani|Reetam Sen Biswas;;;;;;;;;;;https://arxiv.org/abs/2007.10569;oa;;CoRR;journals/corr/abs-2007-10569;2020-07-28;;;;;;;;;informal;;;Identification of Utility-Scale Renewable Energy Penetration Threshold in a Dynamic Setting.;;;db/journals/corr/corr2007.html#abs-2007-10569;abs/2007.10569;2020
1555313;Roi Reichart|Yftah Ziser;;;;;;;;;;;http://arxiv.org/abs/1610.01588;oa;;CoRR;journals/corr/ZiserR16;2018-08-13;;;;;;;;;informal;;;Neural Structural Correspondence Learning for Domain Adaptation.;;;db/journals/corr/corr1610.html#ZiserR16;abs/1610.01588;2016
1555537;Jocelyn Thiebaut|Marin Bougeret|Stéphane Bessy;;;;;;;;;;;http://arxiv.org/abs/1802.06669;oa;;CoRR;journals/corr/abs-1802-06669;2018-08-13;;;;;;;;;informal;;;(Arc-disjoint) cycle packing in tournament: classical and parameterized complexity.;;;db/journals/corr/corr1802.html#abs-1802-06669;abs/1802.06669;2018
1557235;Derek F. Wong|Lidia S. Chao|Runzhe Zhan|Xuebo Liu 0002;;;;;;;;;;;https://arxiv.org/abs/2111.04079;oa;;CoRR;journals/corr/abs-2111-04079;2021-11-10;;;;;;;;;informal;;;Variance-Aware Machine Translation Test Sets.;;;db/journals/corr/corr2111.html#abs-2111-04079;abs/2111.04079;2021
1557709;Aaron D. Ames|Rohit Konda|Samuel Coogan 0001;;;;;;;;;;;http://arxiv.org/abs/1908.09323;oa;;CoRR;journals/corr/abs-1908-09323;2021-04-09;;;;;;;;;informal;;;Characterizing Safety: Minimal Barrier Functions from Scalar Comparison Systems.;;;db/journals/corr/corr1908.html#abs-1908-09323;abs/1908.09323;2019
1559075;Mouhamad El Joubbeh;;;;;;;;;;;http://arxiv.org/abs/1904.06595;oa;;CoRR;journals/corr/abs-1904-06595;2019-04-25;;;;;;;;;informal;;;Minimal Separators in Graphs.;;;db/journals/corr/corr1904.html#abs-1904-06595;abs/1904.06595;2019
1559603;Diogo Gonçalves 0002|Francisco M. Couto|Miguel Costa;;;;;;;;;;;http://arxiv.org/abs/1609.02453;oa;;CoRR;journals/corr/GoncalvesCC16a;2022-02-15;;;;;;;;;informal;;;A Large-Scale Characterization of User Behaviour in Cable TV.;;;db/journals/corr/corr1609.html#GoncalvesCC16a;abs/1609.02453;2016
1564562;Joan Bruna|Stéphane Mallat;;;;;;;;;;;http://arxiv.org/abs/1203.1513;oa;;CoRR;journals/corr/abs-1203-1513;2018-08-13;;;;;;;;;informal;;;Invariant Scattering Convolution Networks;;;db/journals/corr/corr1203.html#abs-1203-1513;abs/1203.1513;2012
1565002;Jun Rekimoto|Kota Kumagai|Satoshi Hasegawa|Takayuki Hoshi|Yoichi Ochiai|Yoshio Hayasaki;;;;;;;;;;;http://arxiv.org/abs/1506.06668;oa;;CoRR;journals/corr/OchiaiKHRHH15;2018-08-13;;;;;;;;;informal;;;Fairy Lights in Femtoseconds: Aerial and Volumetric Graphics Rendered by Focused Femtosecond Laser Combined with Computational Holographic Fields.;;;db/journals/corr/corr1506.html#OchiaiKHRHH15;abs/1506.06668;2015
1567301;Martin Haenggi|Sanket S. Kalamkar;;;;;;;;;;;http://arxiv.org/abs/1902.06457;oa;;CoRR;journals/corr/abs-1902-06457;2019-05-21;;;;;;;;;informal;;;Simple Approximations of the SIR Meta Distribution in General Cellular Networks.;;;db/journals/corr/corr1902.html#abs-1902-06457;abs/1902.06457;2019
1568675;Alexander Velizhev|Daniel Mouritzen|Danila Rukhovich|Martin Rufli|Ralf Kaestner;;;;;;;;;;;http://arxiv.org/abs/1909.00713;oa;;CoRR;journals/corr/abs-1909-00713;2019-09-16;;;;;;;;;informal;;;Estimation of Absolute Scale in Monocular SLAM Using Synthetic Data.;;;db/journals/corr/corr1909.html#abs-1909-00713;abs/1909.00713;2019
1570046;Rudini Menezes Sampaio|Thiago Braga Marcilon;;;;;;;;;;;http://arxiv.org/abs/1508.06847;oa;;CoRR;journals/corr/MarcilonS15;2018-08-13;;;;;;;;;informal;;;The maximum time of 2-neighbour bootstrap percolation in grid graphs and some parameterized results.;;;db/journals/corr/corr1508.html#MarcilonS15;abs/1508.06847;2015
1576689;Peter J. Seiler;;;;;;;;;;;http://arxiv.org/abs/1308.1889;oa;;CoRR;journals/corr/Seiler13;2020-07-29;;;;;;;;;informal;;;SOSOPT: A Toolbox for Polynomial Optimization.;;;db/journals/corr/corr1308.html#Seiler13;abs/1308.1889;2013
1578098;Carlo de Franchis|Gabriele Facciolo|Jérémy Anger;;;;;;;;;;;http://arxiv.org/abs/1904.09159;oa;;CoRR;journals/corr/abs-1904-09159;2019-04-26;;;;;;;;;informal;;;Assessing the Sharpness of Satellite Images: Study of the PlanetScope Constellation.;;;db/journals/corr/corr1904.html#abs-1904-09159;abs/1904.09159;2019
1579648;Andrew J. Wathen|Christopher Lemon|Thomas Roy|Tom B. Jönsthövel;;;;;;;;;;;http://arxiv.org/abs/1902.00095;oa;;CoRR;journals/corr/abs-1902-00095;2019-05-21;;;;;;;;;informal;;;A block preconditioner for non-isothermal flow in porous media.;;;db/journals/corr/corr1902.html#abs-1902-00095;abs/1902.00095;2019
1586204;Erik G. Ström|Joachim Sachs|Petar Popovski;;;;;;;;;;;http://arxiv.org/abs/1510.01288;oa;;CoRR;journals/corr/StromPS15;2018-08-13;;;;;;;;;informal;;;5G Ultra-Reliable Vehicular Communication.;;;db/journals/corr/corr1510.html#StromPS15;abs/1510.01288;2015
1590472;Axel Roebel|Frederik Bous|Laurent Benaroya|Nicolas Obin;;;;;;;;;;;https://arxiv.org/abs/2110.03744;oa;;CoRR;journals/corr/abs-2110-03744;2021-10-21;;;;;;;;;informal;;;Sequence-To-Sequence Voice Conversion using F0 and Time Conditioning and Adversarial Learning.;;;db/journals/corr/corr2110.html#abs-2110-03744;abs/2110.03744;2021
1591322;Douglas J. Leith|Xiaomin Chen;;;;;;;;;;;http://arxiv.org/abs/1209.4504;oa;;CoRR;journals/corr/abs-1209-4504;2018-08-13;;;;;;;;;informal;;;Frames in Outdoor 802.11 WLANs Provide a Hybrid Binary Symmetric/Packet Erasure Channel;;;db/journals/corr/corr1209.html#abs-1209-4504;abs/1209.4504;2012
1592797;Alessandro De Angelis|Edoardo Milotti|Marco Frailis|Praveen Boinee;;;;;;;;;;;http://arxiv.org/abs/cs/0402014;oa;;CoRR;journals/corr/cs-NE-0402014;2020-01-10;;;;;;;;;informal;;;Self-Organising Networks for Classification: developing Applications to Science Analysis for Astroparticle Physics;;;db/journals/corr/corr0402.html#cs-NE-0402014;cs.NE/0402014;2004
1592996;Alexander Hvatov;;;;;;;;;;;https://arxiv.org/abs/2103.02294;oa;;CoRR;journals/corr/abs-2103-02294;2021-03-04;;;;;;;;;informal;;;Partial differential equation solver based on optimization methods.;;;db/journals/corr/corr2103.html#abs-2103-02294;abs/2103.02294;2021
1596652;Mark Embree|Sean Reiter|Serkan Gugercin;;;;;;;;;;;https://arxiv.org/abs/2011.07170;oa;;CoRR;journals/corr/abs-2011-07170;2020-11-18;;;;;;;;;informal;;;The balanced truncation bound is tight for SISO systems when the truncated system is state-space symmetric.;;;db/journals/corr/corr2011.html#abs-2011-07170;abs/2011.07170;2020
1597364;Behzad Asadi|Vijay Varadharajan;;;;;;;;;;;http://arxiv.org/abs/1910.03751;oa;;CoRR;journals/corr/abs-1910-03751;2019-10-16;;;;;;;;;informal;;;An MDL-Based Classifier for Transactional Datasets with Application in Malware Detection.;;;db/journals/corr/corr1910.html#abs-1910-03751;abs/1910.03751;2019
